Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
14,CONSTANŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,19,,STOICA,MĂNDICA,SENAT,5
14,CONSTANŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,19,,UNGUREANU,MĂDĂLINA-TRAIANA,SENAT,6
14,CONSTANŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,19,,POSTOLE,VIOREL,SENAT,7
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,SAVA,CLEMENT,SENAT,1
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,ȘIȘU,VERGIL,SENAT,2
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,CARAȘ,MIRELA-RAMONA,SENAT,3
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,VOICU,MARIAN-GABRIEL,SENAT,4
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,RADU,ECATERINA,SENAT,5
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,TIMOFEI,GHEORGHE,SENAT,6
14,CONSTANŢA,PARTIDUL S.O.S. ROMÂNIA,15,,CALOIAN,CLAUDIA-FLORENȚA,SENAT,7
14,CONSTANŢA,PATRIOȚII POPORULUI ROMÂN,10,,IFRIM,ODOR-DRAGOȘ,SENAT,1
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,GHENA,CRISTIAN,SENAT,1
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,FAITAȘ,DUMITRU,SENAT,2
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,CIOBĂNEL,VICTORIȚA,SENAT,3
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,NICULIȚĂ,ANA,SENAT,4
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,NICULIȚĂ,VASILE,SENAT,5
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIALIST ROMÂN,LEONTE,VASILE,SENAT,6
14,CONSTANŢA,ROMÂNIA SOCIALISTĂ,7,PARTIDUL SOCIALIST ROMÂN,DINICU,CONSTANTIN,SENAT,7
14,CONSTANŢA,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,16,,DOBRIN,ALEXANDRU,SENAT,1
14,CONSTANŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,DOMBI,ATTILA-JÁNOS,SENAT,1
14,CONSTANŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,HAJDÓ,LEVENTE,SENAT,2
14,CONSTANŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,ANTAL,DANIELA-VIORICA,SENAT,3
14,CONSTANŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,ILIAZ,SEFCADIN,SENAT,4
14,CONSTANŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,SEMELBAUER,LARISA-PAMELA,SENAT,5
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,NEGOI,EUGEN-REMUS,SENAT,1
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,DUMITRESCU,CARMEN,SENAT,2
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,CHIȚU,COSMIN - GEORGE,SENAT,3
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,MIRON,VASILICA-OLGUȚA,SENAT,4
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,NICOARĂ,FLORENTINA - MIRELA,SENAT,5
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,BEJAN,VALENTIN,SENAT,6
14,CONSTANŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,GORCEA,ADRIAN,SENAT,7
15,COVASNA,ALIANȚA NAȚIONAL CREȘTINĂ,12,,WEBER,FLORENTINA-IULIANA,SENAT,1
15,COVASNA,ALIANȚA NAȚIONAL CREȘTINĂ,12,,DRAGOMIR,CRISTIAN-DĂNUȚ,SENAT,2
15,COVASNA,ALIANȚA NAȚIONAL CREȘTINĂ,12,,MARIAN,CARMEN-ADRIANA,SENAT,3
15,COVASNA,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,OBREJA,MARIUS-LUCIAN,SENAT,1
15,COVASNA,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,BOITIȘ,GAVRIL,SENAT,2
15,COVASNA,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,CALOTĂ,IONELA-RALUCA,SENAT,3
15,COVASNA,ALIANȚA PENTRU UNIREA ROMÂNILOR,6,,LEPEDAT,FLORIN,SENAT,4
15,COVASNA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,MÂRZAN,NICOLAE-LEONID,SENAT,1
15,COVASNA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,BICA,ION,SENAT,2
15,COVASNA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,BOERIU,VIORICA,SENAT,3
15,COVASNA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,OPREA,MARIA,SENAT,4
15,COVASNA,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,9,,RUSU,LIVIU-ADRIAN,SENAT,1
15,COVASNA,FORȚA DREPTEI,2,,SEBE,RĂZVAN NICOLAE,SENAT,1
15,COVASNA,FORȚA DREPTEI,2,,POPICA,CRISTINA-TATIANA,SENAT,2
15,COVASNA,FORȚA DREPTEI,2,,MARIN,GABRIEL-ALEXANDRU,SENAT,3
15,COVASNA,FORȚA DREPTEI,2,,SPOREA-NEGOȚ,CARMEN,SENAT,4
15,COVASNA,PARTIDUL ECOLOGIST ROMÂN,7,,VINCZE,EMIL-CSABA,SENAT,1
15,COVASNA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,DUNCA,FELICIA-ANCUTA,SENAT,1
15,COVASNA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,BENKŐ,ALADÁR,SENAT,2
15,COVASNA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,TĂTARU,IOAN,SENAT,3
15,COVASNA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,UNGUREANU,RAMONA-ELENA,SENAT,4
15,COVASNA,PARTIDUL NAȚIONAL LIBERAL,4,,BORICEAN,COSMIN,SENAT,1
15,COVASNA,PARTIDUL NAȚIONAL LIBERAL,4,,PASTOR,NICOLAE,SENAT,2
15,COVASNA,PARTIDUL NAȚIONAL LIBERAL,4,,CRISTEA,MIHAELA,SENAT,3
15,COVASNA,PARTIDUL NAȚIONAL LIBERAL,4,,BOCAN,IOAN-MARCEL,SENAT,4
15,COVASNA,PARTIDUL NOUA ROMÂNIE,15,,COJOC,MIHĂIȚĂ-GABRIEL,SENAT,1
15,COVASNA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,14,,LEPEDAT,CIPRIAN,SENAT,1
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT,3,,BARBU,BOGDAN,SENAT,1
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT,3,,CUCU,ALEXANDRU,SENAT,2
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT,3,,MIKE,GABRIELLA,SENAT,3
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT,3,,BACIU-ANDREI,MARIAN-LUCIAN,SENAT,4
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,TUDORACHE,DANIEL,SENAT,1
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,STAN,ANA-LAVINIA,SENAT,2
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,POENARU,DOREL,SENAT,3
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,CONSTANTIN,NICOLAE,SENAT,4
15,COVASNA,PARTIDUL SOCIAL DEMOCRAT UNIT,17,,TURCITU,DAN-GABRIEL,SENAT,1
15,COVASNA,PARTIDUL S.O.S. ROMÂNIA,10,,MÎNZALĂ,ION,SENAT,1
15,COVASNA,PARTIDUL S.O.S. ROMÂNIA,10,,FEJER,ADELA,SENAT,2
15,COVASNA,PARTIDUL S.O.S. ROMÂNIA,10,,COMȘA,FLORIN-MARIAN,SENAT,3
15,COVASNA,PARTIDUL S.O.S. ROMÂNIA,10,,TĂMAȘ,MARIOARA,SENAT,4
15,COVASNA,PATRIOȚII POPORULUI ROMÂN,18,,ANDRONIC,RĂZVAN-ANDREI,SENAT,1
15,COVASNA,ROMÂNIA SOCIALISTĂ,11,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,BĂNULESCU,GEORGE-LIVIU,SENAT,1
15,COVASNA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,FEJÉR,LÁSZLÓ-ÖDÖN,SENAT,1
15,COVASNA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,KONDOR,ÁGOTA,SENAT,2
15,COVASNA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,BODÓ,TÖHÖTÖM,SENAT,3
15,COVASNA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,1,,GÁJ,NÁNDOR,SENAT,4
15,COVASNA,UNIUNEA SALVAȚI ROMÂNIA,5,,STRÎMBEANU,CĂLIN-MARIAN,SENAT,1
15,COVASNA,UNIUNEA SALVAȚI ROMÂNIA,5,,MATEI,RADU,SENAT,2
15,COVASNA,UNIUNEA SALVAȚI ROMÂNIA,5,,MACOVEI,OANA-CĂTĂLINA,SENAT,3
15,COVASNA,UNIUNEA SALVAȚI ROMÂNIA,5,,FLOROIANU,FLORENTINA,SENAT,4
16,DÂMBOVIŢA,ALIANȚA NAȚIONAL CREȘTINĂ,20,,MARINA,ALBERT-FLORIAN,SENAT,1
16,DÂMBOVIŢA,ALIANȚA PENTRU UNIREA ROMÂNILOR,4,,IACOB,CONSTANTIN-CIPRIAN,SENAT,1
16,DÂMBOVIŢA,ALIANȚA PENTRU UNIREA ROMÂNILOR,4,,DRAGOTĂ-ZAMFIR,ANA-MARIA,SENAT,2
16,DÂMBOVIŢA,ALIANȚA PENTRU UNIREA ROMÂNILOR,4,,NIȚU,IONEL,SENAT,3
16,DÂMBOVIŢA,ALIANȚA PENTRU UNIREA ROMÂNILOR,4,,SANDU,GHEORGHE-SORIN,SENAT,4
16,DÂMBOVIŢA,ALIANȚA PENTRU UNIREA ROMÂNILOR,4,,CHIȚĂ,MONICA,SENAT,5
16,DÂMBOVIŢA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,MARCU,FLOREA,SENAT,1
16,DÂMBOVIŢA,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,13,,CROITORU,MIRELA,SENAT,2
16,DÂMBOVIŢA,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,17,,BERCARU,SĂNDEL,SENAT,1
16,DÂMBOVIŢA,FORȚA DREPTEI,6,,NIȚU,LILIANA,SENAT,1
16,DÂMBOVIŢA,FORȚA DREPTEI,6,,DUDESCU,EUGEN-MARIAN,SENAT,2
16,DÂMBOVIŢA,FORȚA DREPTEI,6,,COJOCARU,TIBERIU-FLORIN,SENAT,3
16,DÂMBOVIŢA,FORȚA DREPTEI,6,,PARASCHIV,DRAGOȘ-FLORIN,SENAT,4
16,DÂMBOVIŢA,FORȚA DREPTEI,6,,BĂLTĂREȚU,MARIANA,SENAT,5
16,DÂMBOVIŢA,PARTIDUL ECOLOGIST ROMÂN,18,,DAMIAN,NICOLAE,SENAT,1
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,19,,MIHĂESCU,ROXANA,SENAT,1
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,19,,BOUREANU,OVIDIU,SENAT,2
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,19,,TUDORIE,ADRIANA-LORENA,SENAT,3
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL LIBERAL,5,,GURAN,VIRGIL,SENAT,1
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL LIBERAL,5,,CHIRICĂ,CORNEL-FLORIAN,SENAT,2
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL LIBERAL,5,,DUMITRICĂ,IOANA-RALUCA,SENAT,3
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL LIBERAL,5,,MIRA,NICOLAE-MARIAN,SENAT,4
16,DÂMBOVIŢA,PARTIDUL NAȚIONAL LIBERAL,5,,NENIȘANU,ROBERT-CONSTANTIN,SENAT,5
16,DÂMBOVIŢA,PARTIDUL OAMENILOR TINERI,14,,BĂNICĂ,TRAIAN-MIHAI,SENAT,1
16,DÂMBOVIŢA,PARTIDUL OAMENILOR TINERI,14,,ANDRUȘCĂ,ALINA-CLAUDIA,SENAT,2
16,DÂMBOVIŢA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,16,,MOLEAVIN,ADRIAN,SENAT,1
16,DÂMBOVIŢA,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,16,,DOGARU,GEORGETA,SENAT,2
16,DÂMBOVIŢA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,10,,ȘTEFAN,ANA-MARIA,SENAT,1
16,DÂMBOVIŢA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,10,,CHIRIȚESCU,ALEXANDRU,SENAT,2
16,DÂMBOVIŢA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,10,,STOIAN,ELENA,SENAT,3
16,DÂMBOVIŢA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,10,,PETRESCU,MIHAI,SENAT,4
16,DÂMBOVIŢA,PARTIDUL ROMÂNIA ÎN ACȚIUNE,10,,VLAD,MARILENA,SENAT,5
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT,1,,CORLĂȚEAN,TITUS,SENAT,1
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT,1,,GILIA,CLAUDIA,SENAT,2
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT,1,,SĂLIȘTEANU,IOAN-CORNELIU,SENAT,3
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT,1,,RADU,IOANA-ANTOANETA,SENAT,4
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT,1,,BARBU,DUMITRU,SENAT,5
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,ALECU,PETRE-DĂNUȚ,SENAT,1
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,LEICA,GINA,SENAT,2
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,DAN,CLAUDIU,SENAT,3
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,OLTEAN,RODICA,SENAT,4
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,8,,CIOLOCA,IOAN,SENAT,5
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT UNIT,7,,NEACȘU,MIRCEA,SENAT,1
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT UNIT,7,,NEACȘU,ANGELA,SENAT,2
16,DÂMBOVIŢA,PARTIDUL SOCIAL DEMOCRAT UNIT,7,,MĂCĂU,MIHAELA-ADRIANA,SENAT,3
16,DÂMBOVIŢA,PARTIDUL S.O.S. ROMÂNIA,9,,ANTONIU,FLORIN-SILVIU,SENAT,1
16,DÂMBOVIŢA,PARTIDUL S.O.S. ROMÂNIA,9,,LALA,DORIN-GEORGE,SENAT,2
16,DÂMBOVIŢA,PARTIDUL S.O.S. ROMÂNIA,9,,VLĂȘCEANU,ANAMARIA,SENAT,3
16,DÂMBOVIŢA,PARTIDUL S.O.S. ROMÂNIA,9,,GONȚILĂ,NICOLETA-DANIELA,SENAT,4
16,DÂMBOVIŢA,PARTIDUL S.O.S. ROMÂNIA,9,,HARAGA-DUCEAC,CIREȘICA,SENAT,5
16,DÂMBOVIŢA,PATRIOȚII POPORULUI ROMÂN,11,,ȘOVAR,GHEORGHE-COSTIN-ROBERT,SENAT,1
16,DÂMBOVIŢA,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,VOLF,LUIZA-TANȚA,SENAT,1
16,DÂMBOVIŢA,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,VLADIMIRESCU,TUDOR,SENAT,2
16,DÂMBOVIŢA,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,BOBU,NICOLAE,SENAT,3
16,DÂMBOVIŢA,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIAL DEMOCRAT AL MUNCITORILOR,FRĂȚILOIU,NICOLETA,SENAT,4
16,DÂMBOVIŢA,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,15,,GALBENU,MIRCEA-MIHAI,SENAT,1
16,DÂMBOVIŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,GERÉB,LÁSZLÓ,SENAT,1
16,DÂMBOVIŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,SINKA,ARNOLD,SENAT,2
16,DÂMBOVIŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,TÓTH,SARA,SENAT,3
16,DÂMBOVIŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,BASA,ZSUZSÁNNA,SENAT,4
16,DÂMBOVIŢA,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,NAGY,LUDOVIC,SENAT,5
16,DÂMBOVIŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,DOBRA,ELENA-ADELINA,SENAT,1
16,DÂMBOVIŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,MUNTEANU,ALEXANDRU,SENAT,2
16,DÂMBOVIŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,STAN,RĂZVAN-IULIAN,SENAT,3
16,DÂMBOVIŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,IANCU,SORIN,SENAT,4
16,DÂMBOVIŢA,UNIUNEA SALVAȚI ROMÂNIA,3,,ION,FLORIN-EDUARD,SENAT,5
17,DOLJ,ALIANȚA NAȚIONAL CREȘTINĂ,7,,MARCHIDAN,IONUȚ-GEORGICĂ,SENAT,1
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,VASILE,MARIAN,SENAT,1
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,GÎDĂR,ALEXANDRU,SENAT,2
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,KOÇ,ANCA-GINA,SENAT,3
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,IRIMESCU,LUCIAN,SENAT,4
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,STANCIU,ALEXANDRA-ELISA,SENAT,5
17,DOLJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,1,,MĂNESCU,ALEXANDRU,SENAT,6
17,DOLJ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,19,,ANDRONACHE,DOREL-DARIUS,SENAT,1
17,DOLJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,ALEXANDRESCU,EDUARD-CRISTIAN,SENAT,1
17,DOLJ,FORȚA DREPTEI,6,,LĂZEANU,PAVEL,SENAT,1
17,DOLJ,FORȚA DREPTEI,6,,RĂDOI,CRISTI-DANIEL,SENAT,2
17,DOLJ,FORȚA DREPTEI,6,,MOTOI,MIRCEA-ADRIAN,SENAT,3
17,DOLJ,FORȚA DREPTEI,6,,GHEORGHIȘOR,DANIELA-CAMELIA,SENAT,4
17,DOLJ,FORȚA DREPTEI,6,,SANDU,MIHAIL-GABRIEL,SENAT,5
17,DOLJ,PARTIDUL ECOLOGIST ROMÂN,20,,POPESCU,DAN,SENAT,1
17,DOLJ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,10,,POPA-INGINERU,ROXANA-GEORGIANA,SENAT,1
17,DOLJ,PARTIDUL LIGA ACȚIUNII NAȚIONALE,10,,ILIE,ȘTEFAN-MARIUS,SENAT,2
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,RIZAN,DANIELA,SENAT,1
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,GHEORGHE,DUMITRU,SENAT,2
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,BUZATU,ALEXANDRU-LAURENȚIU,SENAT,3
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,ȘENDROIU,ANDREI-CORNELIU,SENAT,4
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,SCÎRLETE,ILIE,SENAT,5
17,DOLJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,16,,RIZAN,FLORENTIN-ȘTEFAN,SENAT,6
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,CIUCĂ,NICOLAE-IONEL,SENAT,1
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,PĂSCULESCU,VETA,SENAT,2
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,BROSCARU,IRINA-ȘTEFANA,SENAT,3
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,CĂLIN,COSMIN-PETRUȚ,SENAT,4
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,POPA,GHEORGHE,SENAT,5
17,DOLJ,PARTIDUL NAȚIONAL LIBERAL,4,,MITRICĂ,CRISTIAN,SENAT,6
17,DOLJ,PARTIDUL OAMENILOR CREDINCIOȘI,11,,MITRUȚ,PAUL,SENAT,1
17,DOLJ,PARTIDUL OAMENILOR CREDINCIOȘI,11,,STOIAN,IONEL,SENAT,2
17,DOLJ,PARTIDUL OAMENILOR CREDINCIOȘI,11,,TRICĂ,ION,SENAT,3
17,DOLJ,PARTIDUL OAMENILOR CREDINCIOȘI,11,,MLADEN,ELENA-CARMEN,SENAT,4
17,DOLJ,PARTIDUL OAMENILOR TINERI,15,,DĂOGARU,FLORIN-MARIUS,SENAT,1
17,DOLJ,PARTIDUL OAMENILOR TINERI,15,,NEAGOE,ROXANA-MARINELA,SENAT,2
17,DOLJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,14,,PETRESCU,MARIUS,SENAT,1
17,DOLJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,14,,ENACHE,MARIANA,SENAT,2
17,DOLJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,18,,SLODONEANU,GABRIELA-IOANA,SENAT,1
17,DOLJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,18,,CĂPITĂNESCU,RADU-MARIUS-MIHAI,SENAT,2
17,DOLJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,18,,CHIOSA,MIHAI,SENAT,3
17,DOLJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,18,,STĂNICĂ,CAMELIA-OANA,SENAT,4
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,PRESURĂ,ALEXANDRA,SENAT,1
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,TĂNĂSESCU,ALINA-ELENA,SENAT,2
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,BARBU,GHEORGHIȚA-DANIELA,SENAT,3
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,RADU,MARIN TRAIAN,SENAT,4
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,MARIN,MARIAN-VIOREL,SENAT,5
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT,2,,BĂRBIERU,MIHAELA-IULIANA,SENAT,6
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,21,,STANCIU,CONSTANTIN-DANIEL,SENAT,1
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,21,,MĂTASA,NELU,SENAT,2
17,DOLJ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,21,,CALOTĂ,MIHAELA,SENAT,3
17,DOLJ,PARTIDUL S.O.S. ROMÂNIA,17,,JERDOIU,NUȚA,SENAT,1
17,DOLJ,PARTIDUL S.O.S. ROMÂNIA,17,,MITRACHE,PAUL-MARIUS,SENAT,2
17,DOLJ,PARTIDUL S.O.S. ROMÂNIA,17,,DOBRESCU,IONICA,SENAT,3
17,DOLJ,PARTIDUL S.O.S. ROMÂNIA,17,,MOANȚĂ,NICOLAE,SENAT,4
17,DOLJ,PARTIDUL S.O.S. ROMÂNIA,17,,BUDURNOIU,GABRIEL,SENAT,5
17,DOLJ,PATRIOȚII POPORULUI ROMÂN,8,,DRAGOSTE,COSMIN-IONUȚ,SENAT,1
17,DOLJ,PATRIOȚII POPORULUI ROMÂN,8,,DRESEN,ANCA-EMILIA,SENAT,2
17,DOLJ,PATRIOȚII POPORULUI ROMÂN,8,,HAIDĂUȚU,MIHAELA,SENAT,3
17,DOLJ,PATRIOȚII POPORULUI ROMÂN,8,,TETICU,ROBERT-FILIP,SENAT,4
17,DOLJ,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIALIST ROMÂN,GHIȚĂ,GHIORGHE,SENAT,1
17,DOLJ,ROMÂNIA SOCIALISTĂ,12,PARTIDUL COMUNIST ROMÂN - SECOLUL XXI,NAE,MARIUS-COSMIN,SENAT,2
17,DOLJ,ROMÂNIA SOCIALISTĂ,12,PARTIDUL SOCIALIST ROMÂN,MĂRGĂRITESCU,EUGENIA-GEORGETA,SENAT,3
17,DOLJ,ROMÂNIA SOCIALISTĂ,12,PARTIDUL COMUNIST ROMÂN - SECOLUL XXI,MILEA,RALUCA,SENAT,4
17,DOLJ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,9,,TOTORA,SIMION-CRISTIAN,SENAT,1
17,DOLJ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,BURA-MAKSAY,ȘTEFAN-PETRU,SENAT,1
17,DOLJ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,BARAKONYI,GERGŐ,SENAT,2
17,DOLJ,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,5,,SZENTGYŐRGYI,ANNA,SENAT,3
