Numărul circumscripției electorale județene și a municipiului București,Denumirea circumscripției electorale,Denumirea formațiunii politice/Candidat independent,Pozitie Buletin,Denumirea membrului din cadrul alianței care a propus candidatul,Numele candidatului,Prenumele candidatului,Funcția pentru care candidează,Pozitie lista
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,32,,AMET,VAROL,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,32,,OMER,METIN,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,32,,ZIADIN,ELA,CAMERA DEPUTAȚILOR,3
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,32,,ARSLAN,OZGÜN,CAMERA DEPUTAȚILOR,4
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ A TĂTARILOR TURCO-MUSULMANI DIN ROMÂNIA,32,,VELULA,ADEL,CAMERA DEPUTAȚILOR,5
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,SÁNDOR,GÁBOR,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,GÁBOR,SZIDÓNIA,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,BÁLINT,MÓNIKA,CAMERA DEPUTAȚILOR,3
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,BORSI,ÁKOS,CAMERA DEPUTAȚILOR,4
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,BODEA,ECATERINA,CAMERA DEPUTAȚILOR,5
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA,2,,FECHETE,NORBERT,CAMERA DEPUTAȚILOR,6
12,CĂLĂRAŞI,UNIUNEA DEMOCRATĂ TURCĂ DIN ROMÂNIA,36,,IBRAM,IUSEIN,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,35,,MERKA,ADRIAN-MIROSLAV,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA DEMOCRATICĂ A SLOVACILOR ȘI CEHILOR DIN ROMÂNIA,35,,JUCAN,IOANA-CRISTINA,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA ELENĂ DIN ROMÂNIA,28,,ZISOPOL,DRAGOȘ-GABRIEL,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA POLONEZILOR DIN ROMÂNIA,26,,LONGHER,GHERVAZEN,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA POLONEZILOR DIN ROMÂNIA,26,,LONGHER,VICTORIA,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA POLONEZILOR DIN ROMÂNIA,26,,IRIȘEC,IOSEF,CAMERA DEPUTAȚILOR,3
12,CĂLĂRAŞI,UNIUNEA POLONEZILOR DIN ROMÂNIA,26,,ZIELONKA,ANA,CAMERA DEPUTAȚILOR,4
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,GIURCAN,AMELIA-ELENA,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,NICULAE,VALENTIN,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,CRISTEA,GHEORGHE,CAMERA DEPUTAȚILOR,3
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,NICOLAE,FLORIN-MARIUS,CAMERA DEPUTAȚILOR,4
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,SOLOMON,VIOREL,CAMERA DEPUTAȚILOR,5
12,CĂLĂRAŞI,UNIUNEA SALVAȚI ROMÂNIA,3,,STATE,IULIAN-ALEXANDRU,CAMERA DEPUTAȚILOR,6
12,CĂLĂRAŞI,UNIUNEA SÂRBILOR DIN ROMÂNIA,39,,CRÎSTICI,OGNEAN,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,PETREȚCHI,NICOLAE-MIROSLAV,CAMERA DEPUTAȚILOR,1
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,HORVAT,IRINA-LIUBA,CAMERA DEPUTAȚILOR,2
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,SAUCIUC,ILIE,CAMERA DEPUTAȚILOR,3
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,SZABO-CONDREI,MARIA,CAMERA DEPUTAȚILOR,4
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,PASENCIUC,VASILE,CAMERA DEPUTAȚILOR,5
12,CĂLĂRAŞI,UNIUNEA UCRAINENILOR DIN ROMÂNIA,38,,GHERMAN,LUCICA,CAMERA DEPUTAȚILOR,6
13,CLUJ,ALIANȚA NAȚIONAL CREȘTINĂ,7,,VLAD,DRAGOȘ,CAMERA DEPUTAȚILOR,1
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,BRUYNSEELS,RAMONA-IOANA,CAMERA DEPUTAȚILOR,1
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,COLEȘA,ILIE-ALIN,CAMERA DEPUTAȚILOR,2
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,IRIMIE,VICENȚIU-MIRCEA,CAMERA DEPUTAȚILOR,3
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,FEIER,IULIU-IOAN,CAMERA DEPUTAȚILOR,4
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,PETACA,ALEXANDRU-DAN,CAMERA DEPUTAȚILOR,5
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,FECHETE,VIOREL-SILVIU,CAMERA DEPUTAȚILOR,6
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,ȘTEFĂNESCU,ALEXANDRA,CAMERA DEPUTAȚILOR,7
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,PERȘA,LUCIAN-ALEXANDRU,CAMERA DEPUTAȚILOR,8
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,ADĂMUȚĂ,CĂTĂLIN,CAMERA DEPUTAȚILOR,9
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,ROMAN,EUGEN,CAMERA DEPUTAȚILOR,10
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,MĂGUREAN,LIVIU,CAMERA DEPUTAȚILOR,11
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,CHINDRIȘ,MIHAI,CAMERA DEPUTAȚILOR,12
13,CLUJ,ALIANȚA PENTRU UNIREA ROMÂNILOR,5,,PRUNE,GABRIEL-MARIUS,CAMERA DEPUTAȚILOR,13
13,CLUJ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,10,,CIOACĂ,EMANUEL-SORIN,CAMERA DEPUTAȚILOR,1
13,CLUJ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,10,,MORARU,DIANA,CAMERA DEPUTAȚILOR,2
13,CLUJ,ALTERNATIVA PENTRU DEMNITATE NAȚIONALĂ,10,,ZEYTINCI,MÜNEVVER-CANAN,CAMERA DEPUTAȚILOR,3
13,CLUJ,ASOCIAȚIA ITALIENILOR DIN ROMÂNIA – RO.AS.IT.,29,,GROSARU,IOANA,CAMERA DEPUTAȚILOR,1
13,CLUJ,"ASOCIAȚIA ""LIGA ALBANEZILOR DIN ROMÂNIA""",36,,STOICA,BOGDAN-ALIN,CAMERA DEPUTAȚILOR,1
13,CLUJ,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,34,,STANCU,IONEL,CAMERA DEPUTAȚILOR,1
13,CLUJ,ASOCIAȚIA MACEDONENILOR DIN ROMÂNIA,34,,CODREANU,CRISTINA,CAMERA DEPUTAȚILOR,2
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,PĂUN,NICOLAE,CAMERA DEPUTAȚILOR,1
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,PARASCHIV,IULIAN-COSTEL,CAMERA DEPUTAȚILOR,2
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,PARASCHIV,BOGDAN-FLORIN,CAMERA DEPUTAȚILOR,3
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,GOTU,VIORICA,CAMERA DEPUTAȚILOR,4
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,PĂUN,IONUȚ-CONSTANTIN,CAMERA DEPUTAȚILOR,5
13,CLUJ,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""",35,,VASILE,DANIEL,CAMERA DEPUTAȚILOR,6
13,CLUJ,CANDIDAT INDEPENDENT,40,,SĂRMAȘ,IOAN-SABIN,CAMERA DEPUTAȚILOR,1
13,CLUJ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,22,,FEODOR,SILVIU,CAMERA DEPUTAȚILOR,1
13,CLUJ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,22,,ARTION,NICOLAE,CAMERA DEPUTAȚILOR,2
13,CLUJ,COMUNITATEA RUȘILOR LIPOVENI DIN ROMÂNIA,22,,CRĂCIUN,SVETLANA-FLORENTINA,CAMERA DEPUTAȚILOR,3
13,CLUJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,MOCAN,MARIUS-SIMION,CAMERA DEPUTAȚILOR,1
13,CLUJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,ANTONIE-PAȘCA,DENIS-PAUL,CAMERA DEPUTAȚILOR,2
13,CLUJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,PIVNICERU,MARA-ALINA,CAMERA DEPUTAȚILOR,3
13,CLUJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,MEDAN,MIHAI,CAMERA DEPUTAȚILOR,4
13,CLUJ,DREPTATE ȘI RESPECT ÎN EUROPA PENTRU TOȚI,13,,PÓKA,IUDITH-ESZTER,CAMERA DEPUTAȚILOR,5
13,CLUJ,FEDERAȚIA COMUNITĂȚILOR EVREIEȘTI DIN ROMÂNIA,24,,VEXLER,SILVIU,CAMERA DEPUTAȚILOR,1
13,CLUJ,FORȚA DREPTEI,2,,OROS,NECHITA-ADRIAN,CAMERA DEPUTAȚILOR,1
13,CLUJ,FORȚA DREPTEI,2,,MILU,ADRIAN-MACRINEL,CAMERA DEPUTAȚILOR,2
13,CLUJ,FORȚA DREPTEI,2,,CORD,TEODOR,CAMERA DEPUTAȚILOR,3
13,CLUJ,FORȚA DREPTEI,2,,POP,DACIANA,CAMERA DEPUTAȚILOR,4
13,CLUJ,FORȚA DREPTEI,2,,TRIFU,DRAGOȘ-MIHAIL,CAMERA DEPUTAȚILOR,5
13,CLUJ,FORȚA DREPTEI,2,,IEDERAN,CRISTIAN-IOAN,CAMERA DEPUTAȚILOR,6
13,CLUJ,FORȚA DREPTEI,2,,TUȚU,MELINDA,CAMERA DEPUTAȚILOR,7
13,CLUJ,FORȚA DREPTEI,2,,DAN,FLOAREA,CAMERA DEPUTAȚILOR,8
13,CLUJ,FORȚA DREPTEI,2,,FECHETE,OANA-MARIA,CAMERA DEPUTAȚILOR,9
13,CLUJ,FORȚA DREPTEI,2,,BRICIU,MIRCEA-GHEORGHE,CAMERA DEPUTAȚILOR,10
13,CLUJ,FORȚA DREPTEI,2,,IANCU,GELU-GEORGE,CAMERA DEPUTAȚILOR,11
13,CLUJ,FORȚA DREPTEI,2,,MICU,EMIL,CAMERA DEPUTAȚILOR,12
13,CLUJ,FORȚA DREPTEI,2,,MARCU,VASILE,CAMERA DEPUTAȚILOR,13
13,CLUJ,FORUMUL CEHILOR DIN ROMÂNIA,37,,BOUDA,ȘTEFAN,CAMERA DEPUTAȚILOR,1
13,CLUJ,FORUMUL CEHILOR DIN ROMÂNIA,37,,MOȚEC,ȘTEFAN,CAMERA DEPUTAȚILOR,2
13,CLUJ,FORUMUL CEHILOR DIN ROMÂNIA,37,,PERVULESCU,ASTRID-MARICHEN,CAMERA DEPUTAȚILOR,3
13,CLUJ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,23,,GANȚ,OVIDIU-VICTOR,CAMERA DEPUTAȚILOR,1
13,CLUJ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,23,,ȘINDILARIU,THOMAS,CAMERA DEPUTAȚILOR,2
13,CLUJ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,23,,ROST,ANDREA-BETTINA,CAMERA DEPUTAȚILOR,3
13,CLUJ,FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA,23,,MANTA-KLEMENS,CHRISTINE,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL ECOLOGIST ROMÂN,15,,COSTEA,MARIUS-CĂTĂLIN,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,VAMOȘ,SORIN-VIRGIL,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,HORVATH,MARTON,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,LUPAȘ,EMIL-PAVEL,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,HORJ,CRISTIAN,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,BORA,CLEMENTINA,CAMERA DEPUTAȚILOR,5
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,PÂRȚILĂ,TEODOR-ALIN,CAMERA DEPUTAȚILOR,6
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,LAZĂR,IOSIF-CLAUDIU,CAMERA DEPUTAȚILOR,7
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,CZEGŐ,CSABA-ATTILA,CAMERA DEPUTAȚILOR,8
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,AKKERMAN,ROLAND,CAMERA DEPUTAȚILOR,9
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,VARGA-BÁCSÓ,FERENCZ,CAMERA DEPUTAȚILOR,10
13,CLUJ,PARTIDUL NAȚIONAL CONSERVATOR ROMÂN,12,,BABA,LUCIAN-DUMITRU,CAMERA DEPUTAȚILOR,11
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,MOISIN,RADU-MARIN,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,CÎMPEAN,OVIDIU-VASILE,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,MOROȘAN,MIRCEA,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,MOLDOVAN,SORIN-DAN,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,SIMA,GEORGIANA-CRISTINA,CAMERA DEPUTAȚILOR,5
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,CONSTANTEA,RADU-MIHAI,CAMERA DEPUTAȚILOR,6
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,BELCE,RAMONA-CRISTINA,CAMERA DEPUTAȚILOR,7
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,GLIGA,FLORIN-VALENTIN,CAMERA DEPUTAȚILOR,8
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,MANU,ADRIANA-MARIA,CAMERA DEPUTAȚILOR,9
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,VAIDA,OVIDIU,CAMERA DEPUTAȚILOR,10
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,BACIU,MARCELA-ADRIANA,CAMERA DEPUTAȚILOR,11
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,ȚIRIAC,PAUL-ADRIAN,CAMERA DEPUTAȚILOR,12
13,CLUJ,PARTIDUL NAȚIONAL LIBERAL,4,,SEICA,HORAȚIU-RĂZVAN-GEORGE,CAMERA DEPUTAȚILOR,13
13,CLUJ,PARTIDUL NOUA ROMÂNIE,18,,VLAD,IONUȚ-ANDREI,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL OAMENILOR TINERI,11,,SIMU,AURORA-TASICA,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL OAMENILOR TINERI,11,,CREȚEANU,RĂZVAN,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL OAMENILOR TINERI,11,,ANDREICA,OVIDIU-TIBERIU,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL OAMENILOR TINERI,11,,HOCA,RAUL,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL OAMENILOR TINERI,11,,DASCĂL,MANUELA-VICTORIA,CAMERA DEPUTAȚILOR,5
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,STRUGARIU,RAMONA-VICTORIA,CAMERA DEPUTAȚILOR,1
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,SĂLCUDEAN,CAMELIA,CAMERA DEPUTAȚILOR,2
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,MACRI,MATEI,CAMERA DEPUTAȚILOR,3
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,HOLOM,ALEXANDRA-IOANA,CAMERA DEPUTAȚILOR,4
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,POP,MARIUS-IOAN,CAMERA DEPUTAȚILOR,5
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,LASLO,LUCIAN-DRAGOȘ,CAMERA DEPUTAȚILOR,6
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,ŐTVŐS,ADINA-DANIELA,CAMERA DEPUTAȚILOR,7
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,BARZU,ANDREI-DANIEL,CAMERA DEPUTAȚILOR,8
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,ILIEȘ,ALIN-IOAN,CAMERA DEPUTAȚILOR,9
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,RĂZĂILĂ,ALINA-NICOLETA,CAMERA DEPUTAȚILOR,10
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,VARGA,MONICA,CAMERA DEPUTAȚILOR,11
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,NĂSTASE,TEODOR,CAMERA DEPUTAȚILOR,12
13,CLUJ,REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI,17,,DRĂGAN,RAREȘ-BOGDAN,CAMERA DEPUTAȚILOR,13
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,CIOT,MELANIA-GABRIELA,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,JIGLĂU-LABUNEȚ,GEORGE-IULIAN,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,FENEȘAN,STANCA-IOANA,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,DEGAN,AXENTE-CIPRIAN,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,ISPAS,CRISTINA-MARINA,CAMERA DEPUTAȚILOR,5
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,VIDREAN-CĂPUȘAN,TUDOR-DUMITRU,CAMERA DEPUTAȚILOR,6
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,BOCSKAI,LASZLO-FERENCZ,CAMERA DEPUTAȚILOR,7
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,STRETEA,ANDREEA-IRINA,CAMERA DEPUTAȚILOR,8
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,BANEA,CRISTIAN-IOAN,CAMERA DEPUTAȚILOR,9
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,BUTIȘCA,LUCIANA-MIRELA,CAMERA DEPUTAȚILOR,10
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,TUDORIE,CĂTĂLINA,CAMERA DEPUTAȚILOR,11
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,DEMIAN,PETRU-NICOLAE,CAMERA DEPUTAȚILOR,12
13,CLUJ,PARTIDUL ROMÂNIA ÎN ACȚIUNE,14,,GOGA,STANCA-MARIA,CAMERA DEPUTAȚILOR,13
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,CIORTEA,RĂZVAN-IULIAN,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,LĂPUȘAN,REMUS-GABRIEL,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,OLELEU,IOAN,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,CHIOREAN,LAURA-ELENA,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,CHIFOR,CRISTIAN-VASILE,CAMERA DEPUTAȚILOR,5
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,SĂCARĂ,OVIDIU-IOAN,CAMERA DEPUTAȚILOR,6
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,ȘERBAN,LUANA-BEATRICE,CAMERA DEPUTAȚILOR,7
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,BRADEA,ANDREI,CAMERA DEPUTAȚILOR,8
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,CRISTEA,AURELIA,CAMERA DEPUTAȚILOR,9
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,BĂGĂCEAN,VASILE,CAMERA DEPUTAȚILOR,10
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,GHENCIAN,CLAUDIU-DUMITRU,CAMERA DEPUTAȚILOR,11
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,MUNTEAN-ROȘCA,HORAȚIU,CAMERA DEPUTAȚILOR,12
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT,1,,VĂLEAN,TEODORA,CAMERA DEPUTAȚILOR,13
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT INDEPENDENT,19,,BUNEA,AUGUSTIN-DINU,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,DABA,CLAUDIU-RĂZVAN,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL SOCIAL DEMOCRAT UNIT,20,,ANDREI,LILIANA-CORINA,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,NAȘ,SORIN-VALERIU,CAMERA DEPUTAȚILOR,1
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,ARON,BOGDAN,CAMERA DEPUTAȚILOR,2
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,MĂRINCUȘ,CĂLIN-GHEORGHE,CAMERA DEPUTAȚILOR,3
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,DINU,ION-MARIUS,CAMERA DEPUTAȚILOR,4
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,BRAD,OVIDIU,CAMERA DEPUTAȚILOR,5
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,MARIN,MARIA-NARCISA,CAMERA DEPUTAȚILOR,6
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,UNGUREANU,BOGDAN,CAMERA DEPUTAȚILOR,7
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,DÂRȚU,LUCIA,CAMERA DEPUTAȚILOR,8
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,CORNOIU,MARIA,CAMERA DEPUTAȚILOR,9
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,JURCA,OANA-ELENA,CAMERA DEPUTAȚILOR,10
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,POP,ANCA-AMALIA,CAMERA DEPUTAȚILOR,11
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,ABRUDAN,MIHAELA-ZOIA,CAMERA DEPUTAȚILOR,12
13,CLUJ,PARTIDUL S.O.S. ROMÂNIA,9,,DRAGOMIR,CORNELIA,CAMERA DEPUTAȚILOR,13
13,CLUJ,PATRIOȚII POPORULUI ROMÂN,8,,LASCA,FLORIN-DANIEL,CAMERA DEPUTAȚILOR,1
13,CLUJ,PATRIOȚII POPORULUI ROMÂN,8,,BRIE,DIANA-CLAUDIA,CAMERA DEPUTAȚILOR,2
13,CLUJ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,16,,MARTON,ATTILA,CAMERA DEPUTAȚILOR,1
13,CLUJ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,16,,IUSCO,LENUȚA-GABRIELA,CAMERA DEPUTAȚILOR,2
13,CLUJ,SĂNĂTATE EDUCAŢIE NATURĂ SUSTENABILITATE,16,,TUCALIUC,ALEXANDRU,CAMERA DEPUTAȚILOR,3
13,CLUJ,UNIUNEA ARMENILOR DIN ROMÂNIA,32,,PAMBUCCIAN,VARUJAN,CAMERA DEPUTAȚILOR,1
13,CLUJ,UNIUNEA ARMENILOR DIN ROMÂNIA,32,,TERZIAN,SIRUN,CAMERA DEPUTAȚILOR,2
13,CLUJ,UNIUNEA ARMENILOR DIN ROMÂNIA,32,,BOGDAN-CĂUȘ-NICOLAIDES,NARINE,CAMERA DEPUTAȚILOR,3
